"X","Twitter_Handle","Sex","Tweet_id","Created_at","Text","Favorite_count","Retweet_count","Hashtags","User_mentions"
"1869","SteveBowercomm","M","4.83327E+17","6/29/14 19:13","@JasonRoberts30 @alibruceball @bbc5live enjoy fellas",1,0,"","JasonRoberts30"
"590","DavePasch","M","6.88774E+17","1/17/16 17:26","Cardinals fans have permission--for one day only-- to root for the Seahawks....so the Red Sea can host the NFC Championship!",36,11,"",""
"3057","jemelehill","F","7.7334E+17","9/7/16 2:01","@SportsChicLinda but at least chad wasn't fake. He was insane. But you knew what you were getting with that one.",0,0,"","SportsChicLinda"
"2506","michaelsmith","M","7.52976E+17","7/12/16 21:20","@Rosenbergradio bet",0,0,"","Rosenbergradio"
"644","michaelsmith","M","7.85919E+17","10/11/16 19:03","_��� This guy ",42,8,"",""
"2515","catwhitehill4","F","12773407760","4/24/10 17:08","@RobertWhitehill i so wish i could b there!",0,0,"","RobertWhitehill"
"3156","katemarkgraf","F","1.08632E+17","8/30/11 20:08","@EeshFerguson just wait until you've got 80 ml, and then give me a call. it was the biggest thing protruding from my body. #doubleaatoshame",0,0,"doubleaatoshame","EeshFerguson"
"781","DavePasch","M","6.61635E+17","11/3/15 20:04","Soon...but not quite yet!  ",2,0,"",""
"1073","catwhitehill4","F","3.039E+17","2/19/13 16:11","@trippcrosby I agree!! Maybe next time ill b able to help out with one of your shows _���",0,0,"","trippcrosby"
"1134","AleMorenoESPN","M","5.03711E+17","8/25/14 1:10","Want weekend highlights from the world of soccer? We'll have a few of them tonight on @ESPNFC along w/ @SteveNicol61  Gary Bailey ESPN2 1et",22,10,"","ESPNFC"
"1761","RobStoneONFOX","M","7.38107E+17","6/1/16 20:35","Self explanatory I thought  ",9,1,"",""
"2695","catwhitehill4","F","7401967368","1/5/10 12:36","@PetDogShop watching unc lose to college of charleston was disappointing...",0,0,"","PetDogShop"
"1112","HeatherCoxNBC","F","5.14476E+17","9/23/14 18:05","Hey @ErinAndrews - thanks to you, I'm off to my first @Physique57 class in NYC #wishmeluck",3,0,"wishmeluck","ErinAndrews"
"978","AleMorenoESPN","M","5.44931E+17","12/16/14 19:03","Today on @ESPNFC : Club World Cup, Bayern Munich,  apparently diving once again! yay! w/@DanThomasESPN @CBurleyESPN @stuholden ESPNNEWS 6et",4,3,"","ESPNFC"
"882","AbbyWambach","F","6.13017E+17","6/22/15 16:14","Let's go! ",666,219,"",""
"890","alywagner","F","5.85176E+17","4/6/15 20:24","Certain things r meant 2 stay packed away���@LizzieHaldane:In honor of @alywagner calling #USWNT match I found this gem ",2,2,"USWNT","LizzieHaldane"
"2295","DavePasch","M","4.64926E+17","5/10/14 0:34","#Keimtime",4,4,"Keimtime",""
"2249","MichelleDBeadle","F","6.6282E+17","11/7/15 2:34","When they're so dumb, sarcasm doesn't even register...#blessed",285,41,"blessed",""
"64","RebeccaLobo","F","7.87024E+17","10/14/16 20:14","@MoosePopz I'll take it.",0,0,"","MoosePopz"
"887","alywagner","F","5.85177E+17","4/6/15 20:27","Thanks Jorge/George:! Haha @JorgeMoran17 @JustinKutcher @FOXSports1",1,1,"","JorgeMoran17"
"2913","jemelehill","F","7.75071E+17","9/11/16 20:38","The last time the Knicks won a title?_�_� ",19,2,"",""
"1796","catwhitehill4","F","1.11568E+17","9/7/11 22:35","Is the big 12 just run poorly or are all the other teams jealous of the longhorn network?",0,0,"",""
"715","notthefakeSVP","M","7.80821E+17","9/27/16 17:27","@JayThatGuy88 no doubt. 3-0 is 3-0.   Look up how to spell that.",2,0,"","JayThatGuy88"
"450","alywagner","F","7.4356E+17","6/16/16 21:45","Someone is enjoying the safety check a bit much_��_ @stuholden @FS1 #USAvECU ",104,8,"USAvECU","stuholden"
"1196","AlexiLalas","M","7.66319E+17","8/18/16 17:01","Another #AskAlexi @periscopeco coming up.",6,0,"AskAlexi","periscopeco"
"55","JSB_FOX","F","7.92938E+17","10/31/16 3:57","@srtfc_16 thanks! trying not to be a wimp",0,0,"","srtfc_16"
"1712","robbiemustoe","M","4.99524E+17","8/13/14 11:54","Not one to comment/tweet on speculation but if Arsenal somehow manage to sign Edison Cavani... That would be the tipping point.",12,35,"",""
"3049","HannahStormESPN","F","6.28175E+17","8/3/15 12:04","Coming up after 10:30 ET @SimplyAJ10 on becoming a voice in #Baltimore #Orioles #FacetoFace @SportsCenter ",241,67,"Baltimore","SimplyAJ10"
"2264","robbiemustoe","M","3.94084E+17","10/26/13 12:53","MLS duty for me this weekend. Phili today DC tomorrow. Final weekend in regular season. Lots on the line. ",0,0,"",""
"80","Marcotti","M","7.94881E+17","11/5/16 12:34","Born to serve... ",32,3,"",""
"2523","notthefakeSVP","M","7.43338E+17","6/16/16 7:01","@SportsAMileHigh not a bother.  We'll get some shots up some day. I can shoot a little.",4,1,"","SportsAMileHigh"
"321","tonysocc","M","9.44321E+16","7/22/11 15:42","WC Stars at the match on Sunday 6pm Harvard For the Breakers:  Cheney; Buehler; LePeilbet; Cox; O'Hara; Smith; Scott and Sameshima! Be there",1,2,"",""
"762","HeatherCoxNBC","F","5.71526E+17","2/28/15 4:24","Keeping @Ivan_Maisel and his family in my thoughts and sending love to them  #FindMax",8,4,"FindMax","Ivan_Maisel"
"2665","catwhitehill4","F","7798934187","1/15/10 19:32","@womensprosoccer i can do a special dance cuz i definitely have a 'special' song to show the new kits",0,0,"","womensprosoccer"
"670","KeithCostigan","M","7.82745E+17","10/3/16 0:50","@MLSAnalyst not what I've heard",3,0,"","MLSAnalyst"
"2762","TaylorTwellman","M","7.32575E+17","5/17/16 14:16","@JuanG_Arango lol",0,0,"","JuanG_Arango"
"2916","BobLeyESPN","M","4.45373E+17","3/17/14 1:34","There's a game starting on the clay court, and they're choosing sides, and these guys want IN.  #SaoPaulo ",4,2,"SaoPaulo",""
"294","robbiemustoe","M","7.38918E+17","6/4/16 2:18","Harsh.",18,8,"",""
"1430","HeatherCoxNBC","F","3.96826E+17","11/3/13 2:29","Wilder's 5th career 2 TD game. First of the season. #MIAvsFSU",3,2,"MIAvsFSU",""
"2240","AbbyWambach","F","3.17011E+17","3/27/13 20:29","���@sophiedrx: @AbbyWambach can you help us getting Sonia Bompastor on twitter pleaaaz?! #onVeutSosoSurTwitter @L8schelin @cam10abily23�۝ sure",21,22,"onVeutSosoSurTwitter","sophiedrx"
"2081","EqualizerSoccer","F","7.54476E+17","7/17/16 0:40","#HOUvPOR is underway! Stream: ",2,1,"HOUvPOR",""
"1624","AleMorenoESPN","M","4.35805E+17","2/18/14 15:54","@Baines999 U r correct; I got it wrong. I meant Benzema has 105 goals for Real Madrid and now (2014) leads RM w/ 8 goals, 1 more than CR7.",0,0,"","Baines999"
"738","MichelleDBeadle","F","7.30926E+17","5/13/16 1:00","Boban ",285,100,"",""
"2087","sagesteele","F","6.62307E+17","11/5/15 16:33","Can't wait!!  @paulpierce34  ",4,0,"","paulpierce34"
"211","DavePasch","M","7.56508E+17","7/22/16 15:15","Denny's stint with the Cardinals was short, but he was responsible for bringing in some great players like B-train, Fitz, Dansby, Dock.",42,27,"",""
"2176","AbbyWambach","F","3.22859E+17","4/12/13 23:50","@BohoWorkbench that wood Nintendo coffee table is so cool.  I want one! Email? Website? I'll pay shipping for that.",5,0,"","BohoWorkbench"
"1878","katemarkgraf","F","2.59754E+17","10/20/12 20:32","Who doesn't love Aaron Heifitz.. ",3,1,"",""
"2429","SteveBowercomm","M","4.24914E+17","1/19/14 14:39","@Adamvirgs19 love the James Bond look mate!",0,0,"","Adamvirgs19"
"2028","KeithCostigan","M","7.60611E+17","8/2/16 23:00","Get in boys.  !!!!!!!   Buzzing for @B_Garts  ",5,0,"","B_Garts"
"2702","catwhitehill4","F","7076085615","12/27/09 1:28","I'm so sad...I will now lose two of my fav college football people n one year...I hope he's ok",0,0,"",""
"1947","JSB_FOX","F","7.21213E+17","4/16/16 5:47","Boudreau said Josh Manson will be evaluated further.",4,2,"",""
"1328","marckestecher","M","5.16081E+17","9/28/14 4:26","���@CindyBrunsonAZ: @marckestecher Whatevs Marc whatevs....ha, ha.�۝&gt;&gt; I thought u were about to get a Cougs-M's twin bill. Still might :)",0,0,"","CindyBrunsonAZ"
"1957","lindsayczarniak","F","1.74278E+17","2/27/12 23:42","#NASCARPrimetime could not happen on a better night. looking forward to doing the highlights with @KNegandhiESPN on tmrws 9a @SportsCenter",1,2,"NASCARPrimetime","KNegandhiESPN"
"25","The2RobbiesNBC","M","7.93788E+17","11/2/16 12:12","Awful news from Anfield. Hoping for a speedy recovery for @IngsDanny ",3,0,"","IngsDanny"
"1875","BobLeyESPN","M","5.59083E+17","1/24/15 20:17","If nothing else, Wesleyan's Science department is saying, You go, Bill.",66,47,"",""
"107","warrenbarton2","M","7.92163E+17","10/29/16 0:35","No should be black and white �__��_�ԍ_ُ� ",19,4,"",""
"1353","BobLeyESPN","M","5.96493E+17","5/8/15 1:51",".@TaylorTwellman thx, sir.  Variation on : ""we learned more from a three minute record than we ever learned in school.""",5,0,"","TaylorTwellman"
"1506","JSB_FOX","F","7.3875E+17","6/3/16 15:13","My heaven.  ",29,5,"",""
"1581","TaylorTwellman","M","7.52801E+17","7/12/16 9:43","Yes and thanks for letting it out...I am actually Benjamin Button.  ",56,5,"",""
"119","marckestecher","M","7.67938E+17","8/23/16 4:14","Carlos Santana crushes a HR in the 8th inning at the Coliseum. CLE takes a 1-0 lead over OAK.",1,0,"",""
"2332","notthefakeSVP","M","7.45379E+17","6/21/16 22:12","@Broncos2023 let's start with ""your"".  Then let's consider you're (that's the word) defending a guy who rips people for a living. He's fine",3,1,"","Broncos2023"
"1983","michaelsmith","M","7.6409E+17","8/12/16 13:24","@mjhockey113 own your bias. I ain't stupid chief don't play yourself. And I said what I meant. Not here to argue with you. You're entitled",1,0,"","mjhockey113"
"77","Real_T_Mac","M","4.58414E+17","4/22/14 1:15","@realgranthill33 It was great having Grant Hill  @NBA #InsideStuff in Sugar Land at @SL_Skeeters field today.",22,20,"InsideStuff","realgranthill33"
"2980","KeithCostigan","M","7.47692E+17","6/28/16 7:23","@TonyBarretTimes was told something similar from a former player of his at Fulham",0,3,"","TonyBarretTimes"
"321","JulieFoudy","F","7.65611E+17","8/16/16 18:06","Ohh, this has a very similar feel to it. But want to see #BRA get through. Girls in this country need them to win. Need more MARTAS.",366,91,"BRA",""
"1027","catwhitehill4","F","3.18176E+17","3/31/13 1:42","@tracymansfield only good problems!! Haha",0,0,"","tracymansfield"
"2576","arlowhite","M","6.60083E+17","10/30/15 13:15","Incredible. It seemed such a well thought out plan! ",30,4,"",""
"491","notthefakeSVP","M","7.8387E+17","10/6/16 3:23","@psuvafan007 where did I do that?",2,0,"","psuvafan007"
"234","notthefakeSVP","M","7.89701E+17","10/22/16 5:33","@jordanarch we give them out on the show.  Temple (which won outright). BC, Auburn, Iowa  TCU",2,0,"","jordanarch"
"853","MarkJackson13","M","5.73121E+17","3/4/15 14:00","���@RyanRuocco: @BbaLLMajoR @MarkJackson13 1st time! Can�۪t wait! Our Nets producer Frank DiGraci is stoked!�۝��_The Best!",2,3,"","RyanRuocco"
"1656","GrantWahl","M","7.61962E+17","8/6/16 16:27","Very cool: All 42,000 seats for the women's soccer doubleheader in Manaus on Tuesday (USA-COL, BRA-RSA) are sold out.",495,208,"",""
"195","JalenRose","M","7.7898E+17","9/22/16 15:32","Check out @JalenandJacoby =&gt; Knicks at 80-1��_Best bet in the NBA? ",21,12,"","JalenandJacoby"
"1015","lindsayczarniak","F","4.08756E+17","12/6/13 0:35","Happy Bday to my l'il brother, Andrew (aka MacGyver) ... Sailor, difference maker, turkey fryer. U r the best! ",10,3,"",""
"2917","jemelehill","F","7.75067E+17","9/11/16 20:24","@WillieGRamirez true",0,0,"","WillieGRamirez"
"2416","The2RobbiesNBC","M","5.35837E+17","11/21/14 16:48","@radum27 Yes, looking forward to getting back at it.",0,0,"","radum27"
"1504","HeatherCoxNBC","F","3.76152E+17","9/7/13 1:14","Fri walk thru with @NotreDame  @CoachBrianKelly @cbfowler @KirkHerbstreit #underthelights #NDvsMICH ",4,0,"underthelights","NotreDame"
"59","JSB_FOX","F","7.92868E+17","10/30/16 23:17","No detail goes unnoticed with me around, Strong! _�_�_�ҝ ",13,0,"",""
"834","KeithCostigan","M","7.80581E+17","9/27/16 1:32","This reminds me of scene in Wire when politics is on tv and everyone switches it to sports, game consoles etc. Awful to watch",10,3,"",""
"1444","MichelleDBeadle","F","6.98695E+17","2/14/16 2:27","@ColeWrightNFL but did she ski!!?!?!",0,0,"","ColeWrightNFL"
"733","catwhitehill4","F","3.94945E+17","10/28/13 21:55","@KyahSimon good luck! Praying for u!",0,0,"","KyahSimon"
"470","JSB_FOX","F","7.73567E+17","9/7/16 17:02","Can't believe it's been 5 years, such a sad day for hockey. #RIPLokomotiv  ",35,9,"RIPLokomotiv",""
"1500","RebeccaLobo","F","5.80888E+17","3/26/15 0:25","@swhitej2 Is it stocked with beer at least?",0,0,"","swhitej2"
"258","BobLeyESPN","M","7.38048E+17","6/1/16 16:44","Exclusive interview with Ken Starr 130pm ET @OTLonESPN .  Starr has resigned as Baylor Chancellor.  He speaks with  @schadjoe.",4,6,"","OTLonESPN"
"866","HannahStormESPN","F","7.45363E+17","6/21/16 21:08","Can't wait! Here we go #Classof2016 ",15,2,"Classof2016",""
"2774","notthefakeSVP","M","7.38245E+17","6/2/16 5:45","@Whitboog it's not for you.",2,0,"","Whitboog"
"3000","robbiemustoe","M","2.9707E+17","1/31/13 19:54","@mikegrant1984 thankfully she wasn't heading for me!",0,0,"","mikegrant1984"
"2471","MichelleDBeadle","F","6.52898E+17","10/10/15 17:27","'TRY breathing. ' Oh hell.",27,3,"",""
"224","SteveBowercomm","M","7.64221E+17","8/12/16 22:05","We can't wait! #greentea for breakfast ",4,3,"greentea",""
"452","michaelsmith","M","7.87716E+17","10/16/16 18:04","@yf3787 thanks fam",0,0,"","yf3787"
"1256","KeithCostigan","M","7.73367E+17","9/7/16 3:46","@jonahfreedman @Zakuani11 haha. Hope you are well Jonah. Welcome to come by us coffee Saturday at Avaya",1,0,"","jonahfreedman"
"1280","SteveBowercomm","M","5.82593E+17","3/30/15 17:20","@jamesmarshall_Just asked @fizzer18 why you aren't here pal said it was too big of a game for you-I'm assessing his commentary from afar pal",0,1,"","fizzer18"
"1049","The2RobbiesNBC","M","6.77111E+17","12/16/15 13:01","Manager craziness getting ramped up today. #Mourinho #JuandeRamos #Bielsa #Pep !!",2,7,"Mourinho",""
"1161","alywagner","F","2376880287","6/28/09 21:38","Okay..I c u! RT @RyanSeacrest USA didn't win, but we've gained the WORLD's respect. No team is too big for us anymore! Go USA!",2,0,"","RyanSeacrest"
"321","michaelsmith","M","7.89216E+17","10/20/16 21:24","@ApolloThyrteen she get a fair trial?",0,0,"","ApolloThyrteen"
"1835","MichelleDBeadle","F","6.81182E+17","12/27/15 18:35",".@Parker_Campbell Come on now...we could invite them into our homes and cook them dinner, still powerless.",25,2,"","Parker_Campbell"
"2326","kylemartino","M","6.91717E+17","1/25/16 20:20","Runner up ",3,1,"",""
"1170","HannahStormESPN","F","7.2513E+17","4/27/16 1:12","What are @BraxtonMiller5 prospects? #NFLDraft #SCFaceToFace 
",4,1,"NFLDraft","BraxtonMiller5"
"1401","The2RobbiesNBC","M","6.27259E+17","7/31/15 23:24","Musty can't wait to get intimate and squeeze ourselves into the panic room in the crap part of Soho with @MenInBlazers.#DoubleDate",9,4,"DoubleDate","MenInBlazers"
"380","The2RobbiesNBC","M","7.65894E+17","8/17/16 12:53","He wants to go....

Riyad Mahrez admits he could leave Leicester but only for 'two or three clubs'  via @SkySports",3,1,"","SkySports"
"2177","BobLeyESPN","M","5.30854E+17","11/7/14 22:48","OTL  Tues 7pm ESPN2  Sports and Domestic Violence - Out of the Shadows  @markfwespn reports   . @ESPNNFL  SET YOUR DVR",6,7,"","markfwespn"
"2672","BobLeyESPN","M","4.74971E+17","6/6/14 17:48","@alexilalas is a man in full, truly ",8,9,"","AlexiLalas"
"3195","notthefakeSVP","M","7.28458E+17","5/6/16 5:35","@cjzero that's @StanfordSteve82 on the mic.",3,0,"","cjzero"
"2516","jemelehill","F","7.76446E+17","9/15/16 15:43","Aha ... thanks for clearing this up ",9,3,"",""
"2479","robbiemustoe","M","3.55846E+17","7/13/13 0:28","Excited to be in Portland for their home game against LA Galaxy tomorrow night live on @NBCSports. Great town. #justobserving",0,1,"justobserving","NBCSports"
"683","jemelehill","F","7.90538E+17","10/24/16 12:59","@supalovacee i think it would have been friday's show. i was absent that day, though we discussed it friday.",2,0,"","supalovacee"
"730","HannahStormESPN","F","7.51861E+17","7/9/16 19:28","The Williams' sisters collective dominance of a single event, #Wimbledon, is unlike anything we've seen in sports.",466,209,"Wimbledon",""
"1521","HannahStormESPN","F","7.11199E+17","3/19/16 14:32","Wheels up for Cuba!  @sportscenter #Rays ",22,0,"Rays","SportsCenter"
"2669","SteveBowercomm","M","3.64126E+17","8/4/13 20:48","@OllieHolt22 @michaelvaughan @stewiecricket here here well said Ollie",0,0,"","OllieHolt22"
"1964","notthefakeSVP","M","7.54329E+17","7/16/16 14:56","@TrevorImmelman every once in a while...         Hope everyone is great.  Enjoyed your TV work. Man of many talents.",1,0,"","TrevorImmelman"
"2254","DavePasch","M","4.79372E+17","6/18/14 21:16","Warner  2008 post-season run was indeed magical, but don't forget about '09  ""Greybeard's"" performance vs. Packers. #alltimer",5,4,"alltimer",""
"2080","stephenbardo","M","5.78234E+17","3/18/15 16:38","@takhtehchianmd Yeah he's passionate about his students. Thanks for sharing.",1,0,"","takhtehchianmd"
"3111","jemelehill","F","7.73269E+17","9/6/16 21:19","@SaarahWorld if it makes it any better, her 1-on-1 interviews have been w/ robin Roberts. Highest profile woman of color at our network",0,0,"","SaarahWorld"
"1103","warrenbarton2","M","7.44568E+17","6/19/16 16:30","To all _�ԍ_ُ� ",7,3,"",""
"131","lindsayczarniak","F","7.41378E+17","6/10/16 21:13","You should know how important this woman is to our show. @JazEalexander @ESPNFrontRow @SportsCenter ",27,0,"","JazEalexander"
"1438","JalenRose","M","7.18777E+17","4/9/16 12:26","@219cobb #classics! #gtgtpwtw",1,0,"classics","219cobb"
"1798","EqualizerSoccer","F","7.60148E+17","8/1/16 16:17","Oh captain, my captain. @chicagoredstars retire @lorichalupny's No. 17 jersey:  #NWSL ",45,5,"NWSL","chicagoredstars"
"3050","LaChinaRobinson","F","7.42929E+17","6/15/16 3:55","@richarddeitsch Indeed!",0,0,"","richarddeitsch"
